transaction_id,created_at,e2e_ref,sender_iban,receiver_iban,sender_bic,receiver_bic,amount,currency,msg_type,sender_country,receiver_country,sender_iban_len,sender_iban_valid,sender_iban_country,sender_iban_expected_len,sender_iban_len_ok,receiver_iban_len,receiver_iban_valid,receiver_iban_country,receiver_iban_expected_len,receiver_iban_len_ok,sender_bic_len,sender_bic_valid,sender_bic_country,receiver_bic_len,receiver_bic_valid,receiver_bic_country,receiver_bic_embargo,receiver_iban_embargo,both_bic_invalid,amount_decimal_places,amount_category,currency_valid,msg_type_valid,sender_country_match,receiver_country_match,currency_country_match,status,reject_reason,risk_score
TXN000082,2024-01-02 02:54:00,E2E-TPGLGNPAIT,TR782232507888235430143738,TR214602051813664458739306,FINGTRAA,YFBKTRT7XXX,53472.56,TRY,pacs.008,TR,TR,26,1,TR,26,1,26,1,TR,26,1,8,1,TR,11,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1379
TXN000083,2024-01-02 03:08:00,E2E-ZZBZIQYPV6,EG2366760888086647086223502,AT420892306870427413,MASHEGHH001,RZOOATHH,0.16,EGP,pacs.009,EG,AT,27,1,EG,27,1,20,1,AT,20,1,11,1,EG,8,1,AT,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.5708
TXN000084,2024-01-02 01:59:00,E2E-VQWSI8GQVY,EG9962766473078856231750943,NL4398975872916722,MASHEGB3,INGBNLGG,37137.47,EGP,pacs.008,EG,NL,27,1,EG,27,1,18,1,NL,18,1,8,1,EG,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0874
TXN000085,2024-01-01 20:36:00,E2E-3JIA6BLQ8L,IT1406042152285340051917329,QQ156723664378232333457542,INTBITM9,ROYLCA2X,83382,EUR,pacs.008,IT,CA,27,1,IT,27,1,26,0,QQ,20,0,8,1,IT,8,1,CA,0,0,0,0,NORMAL,1,1,1,0,1,RJCT,AC01,0.7546
TXN000086,2024-01-01 17:55:00,E2E-Y9KH9DLH3H,CA861483625398882861,GB91290464237207750228,NRSCCAT7,RBOSGBB3XXX,131845.18,CAD,pacs.008,CA,GB,20,1,CA,20,1,22,1,GB,22,1,8,1,CA,11,1,GB,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.052
TXN000087,2024-01-02 04:04:00,E2E-GRW60CJ0OA,IT7575843417758718792805571,TN7458910361690902171363,INTBITR3,ZITNTNAA,324143.27,EUR,pacs.009,IT,TN,27,1,IT,27,1,24,1,TN,24,1,8,1,IT,8,1,TN,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.5991
TXN000088,2024-01-01 16:42:00,E2E-E5477QCA8E,TR319817133689647652421387,MA3288957883219742877226,ISBKTRAA001,BMCEMA3AEUR,81845.58,TRY,pacs.009,TR,MA,26,1,TR,26,1,24,1,MA,24,1,11,1,TR,11,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0347
TXN000089,2024-01-01 21:12:00,E2E-9QILABXRM3,GB23156517294679232148,TR866127536296234551690524,NWBKGBM9,GARATRP1,72897.4,EUR,pacs.009,GB,TR,22,1,GB,22,1,26,1,TR,26,1,8,1,GB,8,1,TR,0,0,0,1,NORMAL,1,1,1,1,0,ACCP,,0.0588
TXN000090,2024-01-02 00:19:00,E2E-6EXJCOP4XM,TR796053448753947952057918,TR138467265197905569137695,FINGTRCC,GARATR3A,92385.49,TRY,pacs.008,TR,TR,26,1,TR,26,1,26,1,TR,26,1,8,1,TR,8,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0846
TXN000091,2024-01-02 02:00:00,E2E-10CVAFIIFH,ES3360992177192166964292,CH8709787444191921842,SABHESXXEUR,BCGECH3ABRC,70875.88,EUR,pacs.009,ES,CH,24,1,ES,24,1,21,1,CH,21,1,11,1,ES,11,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.13
TXN000092,2024-01-02 03:43:00,E2E-LSGQFKXAF4,CN981847148275264882,TN4143940995451515467945,CCBCCNXX,ZITNTNGG,78907.29,CNY,pacs.999,CN,TN,20,1,CN,20,1,24,1,TN,24,1,8,1,CN,8,1,TN,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.8044
TXN000093,2024-01-01 17:12:00,E2E-66EOKOYX5G,CH9916933552166613835,CH3976321609164322588,RAIFCHHH,RAIFCHCC,22188,CHF,pacs.008,CH,CH,21,1,CH,21,1,21,1,CH,21,1,8,1,CH,8,1,CH,0,0,0,0,NORMAL,1,1,1,1,1,ACCP,,0.0103
TXN000094,2024-01-02 01:03:00,E2E-IBIK0R3PR4,GB72053935724834964405,DE24148785851499213847823040471657417,RBOSGB2X,DEUTDEPP,8293.68,GBP,pacs.008,GB,DE,22,1,GB,22,1,37,0,DE,22,0,8,1,GB,8,1,DE,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.833
TXN000095,2024-01-02 05:56:00,E2E-AZT8QDGRS5,FR3981168553691686044586396,PT59586337376046746402181,CRLYFRK1,BPIMPTK1,20815.53,EUR,pacs.008,FR,PT,27,1,FR,27,1,25,1,PT,25,1,8,1,FR,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1363
TXN000096,2024-01-02 07:45:00,E2E-PX82X0IJUF,JP602444488327788087,NL3324265087687435,MHCBJPR3,INGBNLK1,74533.31,JPY,pacs.009,JP,NL,20,1,JP,20,1,18,1,NL,18,1,8,1,JP,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0171
TXN000097,2024-01-01 20:48:00,E2E-AQ5JT1K5K6,AU826509159028762910,CN70742935096150287543977798536932515,SGBCAUXX,ABOCCNHH,61276.38,AUD,pacs.009,AU,CN,20,1,AU,20,1,37,0,CN,20,0,8,1,AU,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.5874
TXN000098,2024-01-01 17:42:00,E2E-LK1LU1K84Y,TN1411037568720396264493,CH1633417036198166701,BIATTNK1,UBSWCHFF,4548.83,TND,pacs.009,TN,CH,24,1,TN,24,1,21,1,CH,21,1,8,1,TN,8,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1231
TXN000099,2024-01-02 05:14:00,E2E-XLGKW2GJ74,IT3059815823558036554798768,TR874767666722150282080196,INTBITP1,TCBATRM9BRC,32007.54,EUR,pacs.008,IT,TR,27,1,IT,27,1,26,1,TR,26,1,8,1,IT,11,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1605
TXN000100,2024-01-02 07:06:00,E2E-6PPDVLNR25,AU771529295652245079,SY64559123000059905576,CTBAAUR3,BISYSYGG,63377.65,AUD,pacs.009,AU,SY,20,1,AU,20,1,22,0,SY,22,1,8,1,AU,8,0,SY,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.8353
TXN000101,2024-01-01 23:00:00,E2E-TRNKMBTLMH,FR7207232480534929426582072,TR580277490240850832914687,AGRIFRR3,FINGTRMM,56564.71,EUR,pacs.008,FR,TR,27,1,FR,27,1,26,1,TR,26,1,8,1,FR,8,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0367
TXN000102,2024-01-02 07:34:00,E2E-K115F06CZA,DZ3381046489406204968711,JP235631492671961245,CPAADZFF,BKCHJPPP,481701.11,DZD,pacs.008,DZ,JP,24,1,DZ,24,1,20,1,JP,20,1,8,1,DZ,8,1,JP,0,0,0,2,ZONE_GRISE,1,1,1,1,1,RJCT,AM04,0.7756
TXN000103,2024-01-02 09:30:00,E2E-7EQZ1615PU,GB31703579943030116017,US834793562709809254,MIDLGB3ABRC,TDSBUSXX,89395.5,GBP,pacs.009,GB,US,22,1,GB,22,1,20,1,US,20,1,11,1,GB,8,1,US,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1903
TXN000104,2024-01-02 06:19:00,E2E-NB7MXK0MA1,FR2558470278818405057672412,FR500493139,CAGRFRZZ,CRLYFR3A,77163.01,EUR,pacs.008,FR,FR,27,1,FR,27,1,11,0,FR,27,0,8,1,FR,8,1,FR,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.7339
TXN000105,2024-01-01 23:36:00,E2E-Z0MIZOMQZ4,AT348354816931545404,AT735158284849324513,VKBLATCC,RZOOATM9XXX,14058.77,EUR,pacs.008,AT,AT,20,1,AT,20,1,20,1,AT,20,1,8,1,AT,11,1,AT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2056
TXN000106,2024-01-01 15:00:00,E2E-WGIPTINWMB,US580255486734033355,IT1059793599601184231548978,TDSBUSPP,BNLIITN5001,75521.26,EUR,pacs.008,US,IT,20,1,US,20,1,27,1,IT,27,1,8,1,US,11,1,IT,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.2344
TXN000107,2024-01-01 20:22:00,E2E-RMSCC7I4FL,US632739061881871616,TN2178110057881333762122,GSCMUSPP,UIBTTNAA,36961.75,USD,pacs.009,US,TN,20,1,US,20,1,24,1,TN,24,1,8,1,US,8,1,TN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.122
TXN000108,2024-01-02 05:24:00,E2E-53JFG87QJH,CN129651563083445272,CN853292298671183320,CMBCCNXX,BOSCCNPP,212822.78,CNY,pacs.008,CN,CN,20,1,CN,20,1,20,1,CN,20,1,8,1,CN,8,1,CN,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.156
TXN000109,2024-01-01 22:24:00,E2E-2XO55SXREU,IT1828721288319822679698599,GB19688366510725600543,BPMDITT7,BARCGBZZEUR,83582.3,EUR,pacs.008,IT,GB,27,1,IT,27,1,22,1,GB,22,1,8,1,IT,11,1,GB,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1482
TXN000110,2024-01-02 00:21:00,E2E-RJIO0CGE6U,BE13998452831283,XA24572488282137227576,TRIOBEP1,AMENTNBB,6284.58,EUR,pacs.008,BE,TN,16,1,BE,16,1,22,0,XA,24,0,8,1,BE,8,1,TN,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.6507
TXN000111,2024-01-02 11:30:00,E2E-QHW9NFG41X,FR3390227267710888429865050,BE66449656964680,BNPAFRK1XXX,AXABBEAA,26512.89,EUR,pacs.009,FR,BE,27,1,FR,27,1,16,1,BE,16,1,11,1,FR,8,1,BE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1378
TXN000112,2024-01-02 00:39:00,E2E-CEK5MIBE5Q,US151628262149670001,NL8866766980694449,WELLUSX2,TRIONLR3001,13950.09,USD,pacs.008,US,NL,20,1,US,20,1,18,1,NL,18,1,8,1,US,11,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1405
TXN000113,2024-01-01 22:56:00,E2E-F5BB65RLRS,DE77524167774814951931,CA475991105023061643,MHYBDE2XXXX,BMONCAX2,72176.46,EUR,pacs.008,DE,CA,22,1,DE,22,1,20,1,CA,20,1,11,1,DE,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1916
TXN000114,2024-01-01 17:25:00,E2E-DTSLPF7GN2,CH4251601212819698105,TN3304248292677261115558,CRESCHP1,BIATTNBBEUR,29359.09,CHF,MT103,CH,TN,21,1,CH,21,1,24,1,TN,24,1,8,1,CH,11,1,TN,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.6281
TXN000115,2024-01-02 08:42:00,E2E-D3XU10PO41,MA1509556353269136020876,JP763215355423149615,SGMRMAGG,MHCBJPR3XXX,457881.83,EUR,pacs.009,MA,JP,24,1,MA,24,1,20,1,JP,20,1,8,1,MA,11,1,JP,0,0,0,2,ZONE_GRISE,1,1,1,1,0,RJCT,AM04,0.81
TXN000116,2024-01-01 23:20:00,E2E-ZTRNTIWYHG,ES5144560383074839367198,TR412161245162512687280103,CSYDES2X001,TCBATRX2XXX,71708.26,ZZZ,pacs.008,ES,TR,24,1,ES,24,1,26,1,TR,26,1,11,1,ES,11,1,TR,0,0,0,2,NORMAL,0,1,1,1,0,RJCT,AG02,0.7542
TXN000117,2024-01-02 05:16:00,E2E-WZZZN4EV58,GB42606379280105646068,TR443102074783960639331348,CITIGBHH,TCBATRT7001,0.17,GBP,pacs.008,GB,TR,22,1,GB,22,1,26,1,TR,26,1,8,1,GB,11,1,TR,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.6225
TXN000118,2024-01-02 13:15:00,E2E-SI77J17VH8,TN1307581172043858508096,DE104661999,STBATNX2,DEUTDEFFEUR,67361.79,EUR,pacs.008,TN,DE,24,1,TN,24,1,11,0,DE,22,0,8,1,TN,11,1,DE,0,0,0,2,NORMAL,1,1,1,1,0,RJCT,AC06,0.7692
TXN000119,2024-01-02 11:32:00,E2E-H7EHQR4O56,AU103992244970038527,AU235076094337216291,QBANAUT7,ANZBAUK1,0.09,AUD,pacs.008,AU,AU,20,1,AU,20,1,20,1,AU,20,1,8,1,AU,8,1,AU,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.7179
TXN000120,2024-01-02 09:47:00,E2E-IOL0N7CQ8J,TR560193033854208029683802,YY8467395527215333796651,ISBKTRHH,BOTKJPM9XXX,78730.95,TRY,pacs.008,TR,JP,26,1,TR,26,1,24,0,YY,20,0,8,1,TR,11,1,JP,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.641
TXN000121,2024-01-01 18:00:00,E2E-6MFN7LFYW1,IT9599819007389165682749225,JP596650477463361467,BPMDITP1,RISAJPT7BRC,77581.44,EUR,pacs.009,IT,JP,27,1,IT,27,1,20,1,JP,20,1,8,1,IT,11,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1403
TXN000122,2024-01-02 08:12:00,E2E-M77BUTNLPU,ES3039915981944395255731,BE12594853003604,BBVAESFF,NICABEZZ,0.12,EUR,pacs.009,ES,BE,24,1,ES,24,1,16,1,BE,16,1,8,1,ES,8,1,BE,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.5772
TXN000123,2024-01-02 02:18:00,E2E-4LIJEPFHWP,EG8682844658298699724131574,AT991748996908694905,CIEBEGB3,GIBAATX2,45195.26,EGP,pacs.008,EG,AT,27,1,EG,27,1,20,1,AT,20,1,8,1,EG,8,1,AT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1216
TXN000124,2024-01-01 14:09:00,E2E-Y9MTPL72PG,CH2414762790446861311,GB70614022486844472710,UBSWCHFF001,BARCGBM9,64081.25,EUR,pacs.009,CH,GB,21,1,CH,21,1,22,1,GB,22,1,11,1,CH,8,1,GB,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1442
TXN000125,2024-01-02 06:44:00,E2E-2WG5C8HLZR,DZ6044109779915058281942,DZ5028035206728847248883,BNAADZFF,CNEPDZBB001,45648.32,DZD,pacs.009,DZ,DZ,24,1,DZ,24,1,24,1,DZ,24,1,8,1,DZ,11,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2487
TXN000126,2024-01-01 22:35:00,E2E-R6SCFJTH3J,EG5731360822841442212781456,GB79856296425006392109,CIEBEGMMEUR,RBOSGBMM,16485,EGP,pacs.009,EG,GB,27,1,EG,27,1,22,1,GB,22,1,11,1,EG,8,1,GB,0,0,0,0,NORMAL,1,1,1,1,1,ACCP,,0.0718
TXN000127,2024-01-01 20:36:00,E2E-JPCCJY8KUA,US884189930455188012,GB18404046221199235838,TDSBUSHH,BARCGBZZ,12536.46,USD,pacs.008,US,GB,20,1,US,20,1,22,1,GB,22,1,8,1,US,8,1,GB,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.19
TXN000128,2024-01-01 14:21:00,E2E-7AUMXJ1UH1,AT945525559369176351,CN771239809306756501,BFKKATPP,CCBCCNR3,17736.51,EUR,pacs.009,AT,CN,20,1,AT,20,1,20,1,CN,20,1,8,1,AT,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0668
TXN000129,2024-01-02 05:20:00,E2E-363L6FLRDH,IT2512234523360831831817755,CN17141697,BNLIITCC001,SZHBCNXX,43068.18,EUR,pacs.008,IT,CN,27,1,IT,27,1,10,0,CN,20,0,11,1,IT,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.8721
TXN000130,2024-01-02 14:06:00,E2E-5OW1Z9X765,PT94126773977390792541274,PT82735690224499840367242,TOTAPTX2EUR,CXGPPTAABRC,76129.27,EUR,pacs.009,PT,PT,25,1,PT,25,1,25,1,PT,25,1,11,1,PT,11,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2387
TXN000131,2024-01-02 16:30:00,E2E-UPXN3CL1L4,PT77911819648527610894658,DZ3466546510804850434090,BPIMPTZZ,CPAADZP1,354189.82,EUR,pacs.009,PT,DZ,25,1,PT,25,1,24,1,DZ,24,1,8,1,PT,8,1,DZ,0,0,0,2,ELEVE,1,1,1,1,1,RJCT,AM04,0.6427
TXN000132,2024-01-02 08:01:00,E2E-JYTR8JJ6UI,MA7567708686848806753867,DZ9937475848020113003534,ATTJMAPP,BIAMDZT7,66709.68,MAD,pacs.999,MA,DZ,24,1,MA,24,1,24,1,DZ,24,1,8,1,MA,8,1,DZ,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.7765
TXN000133,2024-01-02 12:36:00,E2E-8JTOOVRCD0,CA886121249003619151,CN552410581718703325,BOFMCAR3,BKCHCNB3,24430.09,CAD,pacs.009,CA,CN,20,1,CA,20,1,20,1,CN,20,1,8,1,CA,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1699
TXN000134,2024-01-01 14:39:00,E2E-MRE0SG8VYO,BE36188794198660,CA104415342287648114,GKCCBEPP,SCOTCAFF,97459.26,EUR,pacs.009,BE,CA,16,1,BE,16,1,20,1,CA,20,1,8,1,BE,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1065
TXN000135,2024-01-01 16:56:00,E2E-WDJE0X2REJ,BE85216920122905,MA5673488922452330981575,NICABEPPEUR,SGMRMAN5,53469.69,EUR,pacs.009,BE,MA,16,1,BE,16,1,24,1,MA,24,1,11,1,BE,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0758
TXN000136,2024-01-01 17:00:00,E2E-TQR20WZ1K9,AT752246059577654312,IT3208970176292783634901771,RZOOAT2X,UBSPITR3,40906.483,EUR,pacs.009,AT,IT,20,1,AT,20,1,27,1,IT,27,1,8,1,AT,8,1,IT,0,0,0,3,FORMAT_3DEC,1,1,1,1,1,RJCT,AM09,0.8761
TXN000137,2024-01-02 04:24:00,E2E-N908R252K0,AU280635147371052429,NL3150901180187793,MEBAAUX2,FVLBNLPP,96878.04,AUD,pacs.009,AU,NL,20,1,AU,20,1,18,1,NL,18,1,8,1,AU,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.078
TXN000138,2024-01-02 11:24:00,E2E-XE2QGFQXKN,ES2378753424365201313053,GB71573666001264945589,YQQUZZK6,QEUGFRY6H,42416.45,EUR,pacs.008,ES,GB,24,1,ES,24,1,22,1,GB,22,1,8,0,ZZ,9,0,FR,0,0,1,2,NORMAL,1,1,0,0,1,RJCT,AGNT,0.7673
TXN000139,2024-01-02 16:12:00,E2E-I6R9WP5ALF,MA7449643745099251308772,NL6068562250902726,BMCEMAMM,ABNANLR3,66968.62,MAD,pacs.009,MA,NL,24,1,MA,24,1,18,1,NL,18,1,8,1,MA,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2061
TXN000140,2024-01-02 18:45:00,E2E-MJ5BGDATGT,TN18458046,CA340717157350190922,AMENTNCC,HKBACAN5,28850.07,TND,pacs.009,TN,CA,10,0,TN,24,0,20,1,CA,20,1,8,1,TN,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC13,0.7395
TXN000141,2024-01-02 14:20:00,E2E-QCE96IEL9I,DE80854625133077226052,AU899949245949435410,HYVEDEGG,MEBAAU2XEUR,63367.09,EUR,pacs.008,DE,AU,22,1,DE,22,1,20,1,AU,20,1,8,1,DE,11,1,AU,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.011
TXN000142,2024-01-02 05:09:00,E2E-0O6CK8MACW,BE77983139695076,BE90423364669759,CREBBEX2BRC,TRIOBEFF,1834.71,EUR,pacs.008,BE,BE,16,1,BE,16,1,16,1,BE,16,1,11,1,BE,8,1,BE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2405
TXN000143,2024-01-02 07:40:00,E2E-P42WP453X4,DZ7103753680187489797753,DZ3349971119703014276824,CPAADZAA,BEAWDZ3A,66221.076,DZD,pacs.009,DZ,DZ,24,1,DZ,24,1,24,1,DZ,24,1,8,1,DZ,8,1,DZ,0,0,0,3,FORMAT_3DEC,1,1,1,1,1,RJCT,AM09,0.7631
TXN000144,2024-01-02 03:04:00,E2E-NEL1CI0ZTM,EG5804970198723836968891359,PT83560651992323536944340,BCAIEGXX,CXGPPTB3,90441.59,EGP,pacs.009,EG,PT,27,1,EG,27,1,25,1,PT,25,1,8,1,EG,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2185
TXN000145,2024-01-02 08:00:00,E2E-HCC2OQEOMY,CA322812737438192884,ES626824782,CIBKCAFF,SABHESMM,2143.93,CAD,pacs.008,CA,ES,20,1,CA,20,1,11,0,ES,24,0,8,1,CA,8,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.8397
TXN000146,2024-01-01 17:40:00,E2E-BT99P2EOOA,IT7452615703607625118770612,CU880503251282516892,MCSMITCC,FIONCU3AXXX,67207.46,EUR,pacs.008,IT,CU,27,1,IT,27,1,20,0,CU,20,1,8,1,IT,11,0,CU,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.8356
TXN000147,2024-01-02 15:38:00,E2E-G54KL5FBTO,CA693215975287126334,DE50959205009905523117,ROYLCAMM,SSKMDEBB,1531412.94,CAD,pacs.009,CA,DE,20,1,CA,20,1,22,1,DE,22,1,8,1,CA,8,1,DE,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.9103
TXN000148,2024-01-02 08:30:00,E2E-0FLNL0AIOY,US389258823178991686,MA2656727221111889226667,GSCMUSFF,CIHMMAXX,86614.81,USD,pacs.009,US,MA,20,1,US,20,1,24,1,MA,24,1,8,1,US,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1947
TXN000149,2024-01-02 06:12:00,E2E-LNICTBICM5,EG807541,EG2042269196903758799451121,HBZAEGR3001,HBZAEGBB,55298.05,EGP,pacs.008,EG,EG,8,0,EG,27,0,27,1,EG,27,1,11,1,EG,8,1,EG,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC13,0.7487
TXN000150,2024-01-01 17:56:00,E2E-EHU2I2O9R9,AT601896111251582858,JP839629901532289022,SBOEATCC,RISAJPR3,0.18,EUR,pacs.008,AT,JP,20,1,AT,20,1,20,1,JP,20,1,8,1,AT,8,1,JP,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.7371
TXN000151,2024-01-02 04:00:00,E2E-73DUBTKM6D,AU386921004531221391,CN738052300108226041,ANZBAUBBEUR,SZHBCNPP,35315.43,AUD,pacs.009,AU,CN,20,1,AU,20,1,20,1,CN,20,1,11,1,AU,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1004
TXN000152,2024-01-02 11:41:00,E2E-CR5HJWEYXX,ES1468397747685166468331,CN31573375,BBVAESMMEUR,CMBCCNN5,13194.21,EUR,pacs.008,ES,CN,24,1,ES,24,1,10,0,CN,20,0,11,1,ES,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.6971
TXN000153,2024-01-02 19:28:00,E2E-6XGNO01YVT,US481811022368019144,US850540430979731529,GSCMUSB3BRC,BOFAUSMM,87472.03,USD,pacs.008,US,US,20,1,US,20,1,20,1,US,20,1,11,1,US,8,1,US,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1481
TXN000154,2024-01-02 19:42:00,E2E-BG34S3GQIZ,US608518931307552506,AU133793156409471980,TDSBUSX2,SGBCAUB3XXX,93679.52,USD,pacs.009,US,AU,20,1,US,20,1,20,1,AU,20,1,8,1,US,11,1,AU,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0687
TXN000155,2024-01-01 20:50:00,E2E-8VZ6OC2PID,CN803175926500299362,CN353881668303077408,CMBCCNK1BRC,BOSCCNFFBRC,0.31,CNY,pacs.009,CN,CN,20,1,CN,20,1,20,1,CN,20,1,11,1,CN,11,1,CN,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.8204
TXN000156,2024-01-01 15:45:00,E2E-4LZBQOBA2I,AU220540838749012958,AU112416637142891998,NATAAUHH001,ANZBAUT7EUR,90694.24,AUD,pacs.008,AU,AU,20,1,AU,20,1,20,1,AU,20,1,11,1,AU,11,1,AU,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1199
TXN000157,2024-01-02 04:48:00,E2E-0WROG9KDAE,US286549601496730215,AT795462011894190322,CHASUSN5,BFKKATP1XXX,78655.67,EUR,pacs.009,US,AT,20,1,US,20,1,20,1,AT,20,1,8,1,US,11,1,AT,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1336
TXN000158,2024-01-02 04:56:00,E2E-ERMQ3ESZOS,MA2418774506930618380018,CA797873630727935342,ABHMMABB001,ROYLCAHH,40211.51,EUR,pacs.009,MA,CA,24,1,MA,24,1,20,1,CA,20,1,11,1,MA,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.0465
TXN000159,2024-01-02 07:42:00,E2E-3FSD9QD0YA,PT42173261075355660978421,PT80672119747064339555612,BBPIPTZZ,CGDIPTZZ,84521.7,EUR,pacs.009,PT,PT,25,1,PT,25,1,25,1,PT,25,1,8,1,PT,8,1,PT,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.2126
TXN000160,2024-01-02 23:45:00,E2E-ZPVSN6HM67,TN3218257908886088343849,JP575241595227493844,STBATNHH,RISAJPK1001,19258.18,EUR,XXXXX,TN,JP,24,1,TN,24,1,20,1,JP,20,1,8,1,TN,11,1,JP,0,0,0,2,NORMAL,1,0,1,1,0,RJCT,FF01,0.649
TXN000161,2024-01-01 21:20:00,E2E-71MVAIPX0J,GB70513341597281749162,GB15542204079849642197,HSBCGB2X,RBOSGBFFXXX,59617.53,GBP,pacs.009,GB,GB,22,1,GB,22,1,22,1,GB,22,1,8,1,GB,11,1,GB,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1708
TXN000162,2024-01-02 05:28:00,E2E-5YLEL2U18O,AU311466783527761266,XB6050365427563318637089,CTBAAUAABRC,ABOCCNB3,41986.29,AUD,pacs.008,AU,CN,20,1,AU,20,1,24,0,XB,20,0,11,1,AU,8,1,CN,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.7675
TXN000163,2024-01-02 13:42:00,E2E-OIV8G4WRK2,TR530639140528059722155409,JP418927943384668542,TCBATRP1,SMBCJP2X,57853.92,TRY,pacs.008,TR,JP,26,1,TR,26,1,20,1,JP,20,1,8,1,TR,8,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1919
